date,day_type,festival,is_festival,unexpected_surge,customers,dish,quantity_sold,prep_quantity,waste,revenue,waste_cost
2024-08-02,Weekday,None,0,0,79,Biryani,17,18,1,4250,100.0
2024-08-02,Weekday,None,0,0,79,Paneer Butter Masala,14,14,0,3080,0.0
2024-08-02,Weekday,None,0,0,79,Dosa,11,12,1,1320,48.0
2024-08-02,Weekday,None,0,0,79,Burger,15,17,2,2250,120.0
2024-08-02,Weekday,None,0,0,79,Pizza,16,16,0,4800,0.0
2024-08-03,Weekend,None,0,0,105,Biryani,23,24,1,5750,100.0
2024-08-03,Weekend,None,0,0,105,Paneer Butter Masala,18,19,1,3960,88.0
2024-08-03,Weekend,None,0,0,105,Dosa,15,15,0,1800,0.0
2024-08-03,Weekend,None,0,0,105,Burger,20,22,2,3000,120.0
2024-08-03,Weekend,None,0,0,105,Pizza,22,25,3,6600,360.0
2024-08-04,Weekend,None,0,0,123,Biryani,27,31,4,6750,400.0
2024-08-04,Weekend,None,0,0,123,Paneer Butter Masala,22,23,1,4840,88.0
2024-08-04,Weekend,None,0,0,123,Dosa,18,19,1,2160,48.0
2024-08-04,Weekend,None,0,0,123,Burger,23,27,4,3450,240.0
2024-08-04,Weekend,None,0,0,123,Pizza,25,28,3,7500,360.0
2024-08-05,Weekday,None,0,0,70,Biryani,15,16,1,3750,100.0
2024-08-05,Weekday,None,0,0,70,Paneer Butter Masala,12,13,1,2640,88.0
2024-08-05,Weekday,None,0,0,70,Dosa,10,10,0,1200,0.0
2024-08-05,Weekday,None,0,0,70,Burger,13,13,0,1950,0.0
2024-08-05,Weekday,None,0,0,70,Pizza,14,15,1,4200,120.0
2024-08-06,Weekday,None,0,0,69,Biryani,15,17,2,3750,200.0
2024-08-06,Weekday,None,0,0,69,Paneer Butter Masala,12,12,0,2640,0.0
2024-08-06,Weekday,None,0,0,69,Dosa,10,10,0,1200,0.0
2024-08-06,Weekday,None,0,0,69,Burger,13,15,2,1950,120.0
2024-08-06,Weekday,None,0,0,69,Pizza,14,15,1,4200,120.0
2024-08-07,Weekday,None,0,0,74,Biryani,16,17,1,4000,100.0
2024-08-07,Weekday,None,0,0,74,Paneer Butter Masala,13,15,2,2860,176.0
2024-08-07,Weekday,None,0,0,74,Dosa,11,12,1,1320,48.0
2024-08-07,Weekday,None,0,0,74,Burger,14,16,2,2100,120.0
2024-08-07,Weekday,None,0,0,74,Pizza,15,17,2,4500,240.0
2024-08-08,Weekday,None,0,0,76,Biryani,17,19,2,4250,200.0
2024-08-08,Weekday,None,0,0,76,Paneer Butter Masala,13,15,2,2860,176.0
2024-08-08,Weekday,None,0,0,76,Dosa,11,12,1,1320,48.0
2024-08-08,Weekday,None,0,0,76,Burger,14,14,0,2100,0.0
2024-08-08,Weekday,None,0,0,76,Pizza,15,17,2,4500,240.0
2024-08-09,Weekday,None,0,0,60,Biryani,13,14,1,3250,100.0
2024-08-09,Weekday,None,0,0,60,Paneer Butter Masala,10,11,1,2200,88.0
2024-08-09,Weekday,None,0,0,60,Dosa,9,9,0,1080,0.0
2024-08-09,Weekday,None,0,0,60,Burger,11,12,1,1650,60.0
2024-08-09,Weekday,None,0,0,60,Pizza,12,12,0,3600,0.0
2024-08-10,Weekend,None,0,0,105,Biryani,23,25,2,5750,200.0
2024-08-10,Weekend,None,0,0,105,Paneer Butter Masala,18,21,3,3960,264.0
2024-08-10,Weekend,None,0,0,105,Dosa,15,17,2,1800,96.0
2024-08-10,Weekend,None,0,0,105,Burger,20,23,3,3000,180.0
2024-08-10,Weekend,None,0,0,105,Pizza,22,23,1,6600,120.0
2024-08-11,Weekend,None,0,0,110,Biryani,24,28,4,6000,400.0
2024-08-11,Weekend,None,0,0,110,Paneer Butter Masala,19,21,2,4180,176.0
2024-08-11,Weekend,None,0,0,110,Dosa,16,17,1,1920,48.0
2024-08-11,Weekend,None,0,0,110,Burger,21,24,3,3150,180.0
2024-08-11,Weekend,None,0,0,110,Pizza,23,26,3,6900,360.0
2024-08-12,Weekday,None,0,0,68,Biryani,15,16,1,3750,100.0
2024-08-12,Weekday,None,0,0,68,Paneer Butter Masala,12,14,2,2640,176.0
2024-08-12,Weekday,None,0,0,68,Dosa,10,11,1,1200,48.0
2024-08-12,Weekday,None,0,0,68,Burger,13,14,1,1950,60.0
2024-08-12,Weekday,None,0,0,68,Pizza,14,16,2,4200,240.0
2024-08-13,Weekday,None,0,0,60,Biryani,13,14,1,3250,100.0
2024-08-13,Weekday,None,0,0,60,Paneer Butter Masala,10,11,1,2200,88.0
2024-08-13,Weekday,None,0,0,60,Dosa,9,10,1,1080,48.0
2024-08-13,Weekday,None,0,0,60,Burger,11,12,1,1650,60.0
2024-08-13,Weekday,None,0,0,60,Pizza,12,13,1,3600,120.0
2024-08-14,Weekday,None,0,0,76,Biryani,17,18,1,4250,100.0
2024-08-14,Weekday,None,0,0,76,Paneer Butter Masala,13,13,0,2860,0.0
2024-08-14,Weekday,None,0,0,76,Dosa,11,12,1,1320,48.0
2024-08-14,Weekday,None,0,0,76,Burger,14,15,1,2100,60.0
2024-08-14,Weekday,None,0,0,76,Pizza,15,17,2,4500,240.0
2024-08-15,Weekday,None,0,0,68,Biryani,15,16,1,3750,100.0
2024-08-15,Weekday,None,0,0,68,Paneer Butter Masala,12,14,2,2640,176.0
2024-08-15,Weekday,None,0,0,68,Dosa,10,11,1,1200,48.0
2024-08-15,Weekday,None,0,0,68,Burger,13,14,1,1950,60.0
2024-08-15,Weekday,None,0,0,68,Pizza,14,14,0,4200,0.0
2024-08-16,Weekday,None,0,0,71,Biryani,15,16,1,3750,100.0
2024-08-16,Weekday,None,0,0,71,Paneer Butter Masala,12,13,1,2640,88.0
2024-08-16,Weekday,None,0,0,71,Dosa,10,10,0,1200,0.0
2024-08-16,Weekday,None,0,0,71,Burger,13,14,1,1950,60.0
2024-08-16,Weekday,None,0,0,71,Pizza,14,15,1,4200,120.0
2024-08-17,Weekend,None,0,0,120,Biryani,27,29,2,6750,200.0
2024-08-17,Weekend,None,0,0,120,Paneer Butter Masala,21,22,1,4620,88.0
2024-08-17,Weekend,None,0,0,120,Dosa,18,20,2,2160,96.0
2024-08-17,Weekend,None,0,0,120,Burger,23,27,4,3450,240.0
2024-08-17,Weekend,None,0,0,120,Pizza,25,27,2,7500,240.0
2024-08-18,Weekend,None,0,0,114,Biryani,25,26,1,6250,100.0
2024-08-18,Weekend,None,0,0,114,Paneer Butter Masala,20,22,2,4400,176.0
2024-08-18,Weekend,None,0,0,114,Dosa,17,18,1,2040,48.0
2024-08-18,Weekend,None,0,0,114,Burger,22,23,1,3300,60.0
2024-08-18,Weekend,None,0,0,114,Pizza,23,26,3,6900,360.0
2024-08-19,Weekday,None,0,0,73,Biryani,16,17,1,4000,100.0
2024-08-19,Weekday,None,0,0,73,Paneer Butter Masala,13,15,2,2860,176.0
2024-08-19,Weekday,None,0,0,73,Dosa,10,11,1,1200,48.0
2024-08-19,Weekday,None,0,0,73,Burger,14,15,1,2100,60.0
2024-08-19,Weekday,None,0,0,73,Pizza,15,17,2,4500,240.0
2024-08-20,Weekday,None,0,0,76,Biryani,17,20,3,4250,300.0
2024-08-20,Weekday,None,0,0,76,Paneer Butter Masala,13,15,2,2860,176.0
2024-08-20,Weekday,None,0,0,76,Dosa,11,12,1,1320,48.0
2024-08-20,Weekday,None,0,0,76,Burger,14,14,0,2100,0.0
2024-08-20,Weekday,None,0,0,76,Pizza,15,17,2,4500,240.0
2024-08-21,Weekday,None,0,0,66,Biryani,14,15,1,3500,100.0
2024-08-21,Weekday,None,0,0,66,Paneer Butter Masala,11,12,1,2420,88.0
2024-08-21,Weekday,None,0,0,66,Dosa,9,9,0,1080,0.0
2024-08-21,Weekday,None,0,0,66,Burger,12,14,2,1800,120.0
2024-08-21,Weekday,None,0,0,66,Pizza,13,14,1,3900,120.0
2024-08-22,Weekday,None,0,0,81,Biryani,18,20,2,4500,200.0
2024-08-22,Weekday,None,0,0,81,Paneer Butter Masala,14,14,0,3080,0.0
2024-08-22,Weekday,None,0,0,81,Dosa,12,13,1,1440,48.0
2024-08-22,Weekday,None,0,0,81,Burger,15,17,2,2250,120.0
2024-08-22,Weekday,None,0,0,81,Pizza,17,19,2,5100,240.0
2024-08-23,Weekday,None,0,0,81,Biryani,18,20,2,4500,200.0
2024-08-23,Weekday,None,0,0,81,Paneer Butter Masala,14,16,2,3080,176.0
2024-08-23,Weekday,None,0,0,81,Dosa,12,13,1,1440,48.0
2024-08-23,Weekday,None,0,0,81,Burger,15,16,1,2250,60.0
2024-08-23,Weekday,None,0,0,81,Pizza,17,18,1,5100,120.0
2024-08-24,Weekend,None,0,0,123,Biryani,27,29,2,6750,200.0
2024-08-24,Weekend,None,0,0,123,Paneer Butter Masala,22,23,1,4840,88.0
2024-08-24,Weekend,None,0,0,123,Dosa,18,21,3,2160,144.0
2024-08-24,Weekend,None,0,0,123,Burger,23,25,2,3450,120.0
2024-08-24,Weekend,None,0,0,123,Pizza,25,29,4,7500,480.0
2024-08-25,Weekend,None,0,0,109,Biryani,24,28,4,6000,400.0
2024-08-25,Weekend,None,0,0,109,Paneer Butter Masala,19,22,3,4180,264.0
2024-08-25,Weekend,None,0,0,109,Dosa,16,17,1,1920,48.0
2024-08-25,Weekend,None,0,0,109,Burger,21,23,2,3150,120.0
2024-08-25,Weekend,None,0,0,109,Pizza,22,23,1,6600,120.0
2024-08-26,Weekday,None,0,0,71,Biryani,15,17,2,3750,200.0
2024-08-26,Weekday,None,0,0,71,Paneer Butter Masala,12,12,0,2640,0.0
2024-08-26,Weekday,None,0,0,71,Dosa,10,10,0,1200,0.0
2024-08-26,Weekday,None,0,0,71,Burger,13,13,0,1950,0.0
2024-08-26,Weekday,None,0,0,71,Pizza,14,16,2,4200,240.0
2024-08-27,Weekday,None,0,0,70,Biryani,15,16,1,3750,100.0
2024-08-27,Weekday,None,0,0,70,Paneer Butter Masala,12,13,1,2640,88.0
2024-08-27,Weekday,None,0,0,70,Dosa,10,11,1,1200,48.0
2024-08-27,Weekday,None,0,0,70,Burger,13,14,1,1950,60.0
2024-08-27,Weekday,None,0,0,70,Pizza,14,16,2,4200,240.0
2024-08-28,Weekday,None,0,0,80,Biryani,18,20,2,4500,200.0
2024-08-28,Weekday,None,0,0,80,Paneer Butter Masala,14,15,1,3080,88.0
2024-08-28,Weekday,None,0,0,80,Dosa,12,13,1,1440,48.0
2024-08-28,Weekday,None,0,0,80,Burger,15,17,2,2250,120.0
2024-08-28,Weekday,None,0,0,80,Pizza,16,16,0,4800,0.0
2024-08-29,Weekday,None,0,0,73,Biryani,16,17,1,4000,100.0
2024-08-29,Weekday,None,0,0,73,Paneer Butter Masala,13,15,2,2860,176.0
2024-08-29,Weekday,None,0,0,73,Dosa,10,11,1,1200,48.0
2024-08-29,Weekday,None,0,0,73,Burger,14,15,1,2100,60.0
2024-08-29,Weekday,None,0,0,73,Pizza,15,15,0,4500,0.0
2024-08-30,Weekday,None,0,0,60,Biryani,13,14,1,3250,100.0
2024-08-30,Weekday,None,0,0,60,Paneer Butter Masala,10,11,1,2200,88.0
2024-08-30,Weekday,None,0,0,60,Dosa,9,9,0,1080,0.0
2024-08-30,Weekday,None,0,0,60,Burger,11,12,1,1650,60.0
2024-08-30,Weekday,None,0,0,60,Pizza,12,13,1,3600,120.0
2024-08-31,Weekend,None,0,0,101,Biryani,22,25,3,5500,300.0
2024-08-31,Weekend,None,0,0,101,Paneer Butter Masala,18,19,1,3960,88.0
2024-08-31,Weekend,None,0,0,101,Dosa,15,17,2,1800,96.0
2024-08-31,Weekend,None,0,0,101,Burger,19,20,1,2850,60.0
2024-08-31,Weekend,None,0,0,101,Pizza,21,23,2,6300,240.0
2024-09-01,Weekend,None,0,0,102,Biryani,22,23,1,5500,100.0
2024-09-01,Weekend,None,0,0,102,Paneer Butter Masala,18,19,1,3960,88.0
2024-09-01,Weekend,None,0,0,102,Dosa,15,16,1,1800,48.0
2024-09-01,Weekend,None,0,0,102,Burger,19,20,1,2850,60.0
2024-09-01,Weekend,None,0,0,102,Pizza,21,25,4,6300,480.0
2024-09-02,Weekday,None,0,0,79,Biryani,17,18,1,4250,100.0
2024-09-02,Weekday,None,0,0,79,Paneer Butter Masala,14,15,1,3080,88.0
2024-09-02,Weekday,None,0,0,79,Dosa,11,13,2,1320,96.0
2024-09-02,Weekday,None,0,0,79,Burger,15,16,1,2250,60.0
2024-09-02,Weekday,None,0,0,79,Pizza,16,18,2,4800,240.0
2024-09-03,Weekday,None,0,0,75,Biryani,16,17,1,4000,100.0
2024-09-03,Weekday,None,0,0,75,Paneer Butter Masala,13,14,1,2860,88.0
2024-09-03,Weekday,None,0,0,75,Dosa,11,12,1,1320,48.0
2024-09-03,Weekday,None,0,0,75,Burger,14,14,0,2100,0.0
2024-09-03,Weekday,None,0,0,75,Pizza,15,16,1,4500,120.0
2024-09-04,Weekday,None,0,1,86,Biryani,19,22,3,4750,300.0
2024-09-04,Weekday,None,0,1,86,Paneer Butter Masala,15,16,1,3300,88.0
2024-09-04,Weekday,None,0,1,86,Dosa,12,13,1,1440,48.0
2024-09-04,Weekday,None,0,1,86,Burger,16,17,1,2400,60.0
2024-09-04,Weekday,None,0,1,86,Pizza,18,21,3,5400,360.0
2024-09-05,Weekday,None,0,0,71,Biryani,15,16,1,3750,100.0
2024-09-05,Weekday,None,0,0,71,Paneer Butter Masala,12,13,1,2640,88.0
2024-09-05,Weekday,None,0,0,71,Dosa,10,10,0,1200,0.0
2024-09-05,Weekday,None,0,0,71,Burger,13,14,1,1950,60.0
2024-09-05,Weekday,None,0,0,71,Pizza,14,16,2,4200,240.0
2024-09-06,Weekday,None,0,0,80,Biryani,18,21,3,4500,300.0
2024-09-06,Weekday,None,0,0,80,Paneer Butter Masala,14,16,2,3080,176.0
2024-09-06,Weekday,None,0,0,80,Dosa,12,13,1,1440,48.0
2024-09-06,Weekday,None,0,0,80,Burger,15,15,0,2250,0.0
2024-09-06,Weekday,None,0,0,80,Pizza,16,17,1,4800,120.0
2024-09-07,Weekend,None,0,0,101,Biryani,22,24,2,5500,200.0
2024-09-07,Weekend,None,0,0,101,Paneer Butter Masala,18,19,1,3960,88.0
2024-09-07,Weekend,None,0,0,101,Dosa,15,16,1,1800,48.0
2024-09-07,Weekend,None,0,0,101,Burger,19,21,2,2850,120.0
2024-09-07,Weekend,None,0,0,101,Pizza,21,24,3,6300,360.0
2024-09-08,Weekend,None,0,0,125,Biryani,28,31,3,7000,300.0
2024-09-08,Weekend,None,0,0,125,Paneer Butter Masala,22,24,2,4840,176.0
2024-09-08,Weekend,None,0,0,125,Dosa,18,21,3,2160,144.0
2024-09-08,Weekend,None,0,0,125,Burger,24,26,2,3600,120.0
2024-09-08,Weekend,None,0,0,125,Pizza,26,31,5,7800,600.0
2024-09-09,Weekday,None,0,0,69,Biryani,15,16,1,3750,100.0
2024-09-09,Weekday,None,0,0,69,Paneer Butter Masala,12,13,1,2640,88.0
2024-09-09,Weekday,None,0,0,69,Dosa,10,11,1,1200,48.0
2024-09-09,Weekday,None,0,0,69,Burger,13,14,1,1950,60.0
2024-09-09,Weekday,None,0,0,69,Pizza,14,16,2,4200,240.0
2024-09-10,Weekday,None,0,0,73,Biryani,16,18,2,4000,200.0
2024-09-10,Weekday,None,0,0,73,Paneer Butter Masala,13,15,2,2860,176.0
2024-09-10,Weekday,None,0,0,73,Dosa,10,10,0,1200,0.0
2024-09-10,Weekday,None,0,0,73,Burger,14,14,0,2100,0.0
2024-09-10,Weekday,None,0,0,73,Pizza,15,16,1,4500,120.0
2024-09-11,Weekday,None,0,0,61,Biryani,13,14,1,3250,100.0
2024-09-11,Weekday,None,0,0,61,Paneer Butter Masala,10,11,1,2200,88.0
2024-09-11,Weekday,None,0,0,61,Dosa,9,10,1,1080,48.0
2024-09-11,Weekday,None,0,0,61,Burger,11,13,2,1650,120.0
2024-09-11,Weekday,None,0,0,61,Pizza,12,13,1,3600,120.0
2024-09-12,Weekday,None,0,0,60,Biryani,13,15,2,3250,200.0
2024-09-12,Weekday,None,0,0,60,Paneer Butter Masala,10,11,1,2200,88.0
2024-09-12,Weekday,None,0,0,60,Dosa,9,10,1,1080,48.0
2024-09-12,Weekday,None,0,0,60,Burger,11,12,1,1650,60.0
2024-09-12,Weekday,None,0,0,60,Pizza,12,12,0,3600,0.0
2024-09-13,Weekday,None,0,0,68,Biryani,15,17,2,3750,200.0
2024-09-13,Weekday,None,0,0,68,Paneer Butter Masala,12,13,1,2640,88.0
2024-09-13,Weekday,None,0,0,68,Dosa,10,10,0,1200,0.0
2024-09-13,Weekday,None,0,0,68,Burger,13,14,1,1950,60.0
2024-09-13,Weekday,None,0,0,68,Pizza,14,15,1,4200,120.0
2024-09-14,Weekend,None,0,0,111,Biryani,24,28,4,6000,400.0
2024-09-14,Weekend,None,0,0,111,Paneer Butter Masala,19,21,2,4180,176.0
2024-09-14,Weekend,None,0,0,111,Dosa,16,17,1,1920,48.0
2024-09-14,Weekend,None,0,0,111,Burger,21,23,2,3150,120.0
2024-09-14,Weekend,None,0,0,111,Pizza,23,25,2,6900,240.0
2024-09-15,Weekend,None,0,0,105,Biryani,23,24,1,5750,100.0
2024-09-15,Weekend,None,0,0,105,Paneer Butter Masala,18,18,0,3960,0.0
2024-09-15,Weekend,None,0,0,105,Dosa,15,17,2,1800,96.0
2024-09-15,Weekend,None,0,0,105,Burger,20,22,2,3000,120.0
2024-09-15,Weekend,None,0,0,105,Pizza,22,24,2,6600,240.0
2024-09-16,Weekday,None,0,0,61,Biryani,13,14,1,3250,100.0
2024-09-16,Weekday,None,0,0,61,Paneer Butter Masala,10,10,0,2200,0.0
2024-09-16,Weekday,None,0,0,61,Dosa,9,10,1,1080,48.0
2024-09-16,Weekday,None,0,0,61,Burger,11,11,0,1650,0.0
2024-09-16,Weekday,None,0,0,61,Pizza,12,13,1,3600,120.0
2024-09-17,Weekday,None,0,1,109,Biryani,24,25,1,6000,100.0
2024-09-17,Weekday,None,0,1,109,Paneer Butter Masala,19,20,1,4180,88.0
2024-09-17,Weekday,None,0,1,109,Dosa,16,18,2,1920,96.0
2024-09-17,Weekday,None,0,1,109,Burger,21,22,1,3150,60.0
2024-09-17,Weekday,None,0,1,109,Pizza,22,23,1,6600,120.0
2024-09-18,Weekday,None,0,0,60,Biryani,13,14,1,3250,100.0
2024-09-18,Weekday,None,0,0,60,Paneer Butter Masala,10,11,1,2200,88.0
2024-09-18,Weekday,None,0,0,60,Dosa,9,10,1,1080,48.0
2024-09-18,Weekday,None,0,0,60,Burger,11,12,1,1650,60.0
2024-09-18,Weekday,None,0,0,60,Pizza,12,13,1,3600,120.0
2024-09-19,Weekday,None,0,0,87,Biryani,19,22,3,4750,300.0
2024-09-19,Weekday,None,0,0,87,Paneer Butter Masala,15,17,2,3300,176.0
2024-09-19,Weekday,None,0,0,87,Dosa,13,15,2,1560,96.0
2024-09-19,Weekday,None,0,0,87,Burger,16,17,1,2400,60.0
2024-09-19,Weekday,None,0,0,87,Pizza,18,20,2,5400,240.0
2024-09-20,Weekday,None,0,0,86,Biryani,19,21,2,4750,200.0
2024-09-20,Weekday,None,0,0,86,Paneer Butter Masala,15,17,2,3300,176.0
2024-09-20,Weekday,None,0,0,86,Dosa,12,13,1,1440,48.0
2024-09-20,Weekday,None,0,0,86,Burger,16,18,2,2400,120.0
2024-09-20,Weekday,None,0,0,86,Pizza,18,18,0,5400,0.0
2024-09-21,Weekend,None,0,0,126,Biryani,28,31,3,7000,300.0
2024-09-21,Weekend,None,0,0,126,Paneer Butter Masala,22,25,3,4840,264.0
2024-09-21,Weekend,None,0,0,126,Dosa,18,20,2,2160,96.0
2024-09-21,Weekend,None,0,0,126,Burger,24,27,3,3600,180.0
2024-09-21,Weekend,None,0,0,126,Pizza,26,28,2,7800,240.0
2024-09-22,Weekend,None,0,0,112,Biryani,25,26,1,6250,100.0
2024-09-22,Weekend,None,0,0,112,Paneer Butter Masala,20,21,1,4400,88.0
2024-09-22,Weekend,None,0,0,112,Dosa,16,19,3,1920,144.0
2024-09-22,Weekend,None,0,0,112,Burger,21,24,3,3150,180.0
2024-09-22,Weekend,None,0,0,112,Pizza,23,27,4,6900,480.0
2024-09-23,Weekday,None,0,0,62,Biryani,13,14,1,3250,100.0
2024-09-23,Weekday,None,0,0,62,Paneer Butter Masala,11,12,1,2420,88.0
2024-09-23,Weekday,None,0,0,62,Dosa,9,10,1,1080,48.0
2024-09-23,Weekday,None,0,0,62,Burger,12,13,1,1800,60.0
2024-09-23,Weekday,None,0,0,62,Pizza,13,13,0,3900,0.0
2024-09-24,Weekday,None,0,0,61,Biryani,13,14,1,3250,100.0
2024-09-24,Weekday,None,0,0,61,Paneer Butter Masala,10,11,1,2200,88.0
2024-09-24,Weekday,None,0,0,61,Dosa,9,10,1,1080,48.0
2024-09-24,Weekday,None,0,0,61,Burger,11,12,1,1650,60.0
2024-09-24,Weekday,None,0,0,61,Pizza,12,13,1,3600,120.0
2024-09-25,Weekday,None,0,0,80,Biryani,18,21,3,4500,300.0
2024-09-25,Weekday,None,0,0,80,Paneer Butter Masala,14,14,0,3080,0.0
2024-09-25,Weekday,None,0,0,80,Dosa,12,12,0,1440,0.0
2024-09-25,Weekday,None,0,0,80,Burger,15,17,2,2250,120.0
2024-09-25,Weekday,None,0,0,80,Pizza,16,19,3,4800,360.0
2024-09-26,Weekday,None,0,0,75,Biryani,16,17,1,4000,100.0
2024-09-26,Weekday,None,0,0,75,Paneer Butter Masala,13,15,2,2860,176.0
2024-09-26,Weekday,None,0,0,75,Dosa,11,11,0,1320,0.0
2024-09-26,Weekday,None,0,0,75,Burger,14,16,2,2100,120.0
2024-09-26,Weekday,None,0,0,75,Pizza,15,16,1,4500,120.0
2024-09-27,Weekday,None,0,0,61,Biryani,13,14,1,3250,100.0
2024-09-27,Weekday,None,0,0,61,Paneer Butter Masala,10,11,1,2200,88.0
2024-09-27,Weekday,None,0,0,61,Dosa,9,9,0,1080,0.0
2024-09-27,Weekday,None,0,0,61,Burger,11,13,2,1650,120.0
2024-09-27,Weekday,None,0,0,61,Pizza,12,13,1,3600,120.0
2024-09-28,Weekend,None,0,0,104,Biryani,23,26,3,5750,300.0
2024-09-28,Weekend,None,0,0,104,Paneer Butter Masala,18,20,2,3960,176.0
2024-09-28,Weekend,None,0,0,104,Dosa,15,17,2,1800,96.0
2024-09-28,Weekend,None,0,0,104,Burger,20,21,1,3000,60.0
2024-09-28,Weekend,None,0,0,104,Pizza,21,22,1,6300,120.0
2024-09-29,Weekend,None,0,0,123,Biryani,27,28,1,6750,100.0
2024-09-29,Weekend,None,0,0,123,Paneer Butter Masala,22,23,1,4840,88.0
2024-09-29,Weekend,None,0,0,123,Dosa,18,20,2,2160,96.0
2024-09-29,Weekend,None,0,0,123,Burger,23,25,2,3450,120.0
2024-09-29,Weekend,None,0,0,123,Pizza,25,27,2,7500,240.0
2024-09-30,Weekday,None,0,1,110,Biryani,24,27,3,6000,300.0
2024-09-30,Weekday,None,0,1,110,Paneer Butter Masala,19,21,2,4180,176.0
2024-09-30,Weekday,None,0,1,110,Dosa,16,17,1,1920,48.0
2024-09-30,Weekday,None,0,1,110,Burger,21,22,1,3150,60.0
2024-09-30,Weekday,None,0,1,110,Pizza,23,24,1,6900,120.0
2024-10-01,Weekday,None,0,0,67,Biryani,15,16,1,3750,100.0
2024-10-01,Weekday,None,0,0,67,Paneer Butter Masala,12,12,0,2640,0.0
2024-10-01,Weekday,None,0,0,67,Dosa,10,10,0,1200,0.0
2024-10-01,Weekday,None,0,0,67,Burger,13,15,2,1950,120.0
2024-10-01,Weekday,None,0,0,67,Pizza,14,15,1,4200,120.0
2024-10-02,Weekday,None,0,0,84,Biryani,18,21,3,4500,300.0
2024-10-02,Weekday,None,0,0,84,Paneer Butter Masala,15,17,2,3300,176.0
2024-10-02,Weekday,None,0,0,84,Dosa,12,12,0,1440,0.0
2024-10-02,Weekday,None,0,0,84,Burger,16,17,1,2400,60.0
2024-10-02,Weekday,None,0,0,84,Pizza,17,18,1,5100,120.0
2024-10-03,Weekday,None,0,0,84,Biryani,18,20,2,4500,200.0
2024-10-03,Weekday,None,0,0,84,Paneer Butter Masala,15,15,0,3300,0.0
2024-10-03,Weekday,None,0,0,84,Dosa,12,14,2,1440,96.0
2024-10-03,Weekday,None,0,0,84,Burger,16,18,2,2400,120.0
2024-10-03,Weekday,None,0,0,84,Pizza,17,18,1,5100,120.0
2024-10-04,Weekday,None,0,1,113,Biryani,25,28,3,6250,300.0
2024-10-04,Weekday,None,0,1,113,Paneer Butter Masala,20,23,3,4400,264.0
2024-10-04,Weekday,None,0,1,113,Dosa,16,18,2,1920,96.0
2024-10-04,Weekday,None,0,1,113,Burger,22,25,3,3300,180.0
2024-10-04,Weekday,None,0,1,113,Pizza,23,24,1,6900,120.0
2024-10-05,Weekend,None,0,0,116,Biryani,26,30,4,6500,400.0
2024-10-05,Weekend,None,0,0,116,Paneer Butter Masala,20,21,1,4400,88.0
2024-10-05,Weekend,None,0,0,116,Dosa,17,18,1,2040,48.0
2024-10-05,Weekend,None,0,0,116,Burger,22,24,2,3300,120.0
2024-10-05,Weekend,None,0,0,116,Pizza,24,26,2,7200,240.0
2024-10-06,Weekend,None,0,0,121,Biryani,27,29,2,6750,200.0
2024-10-06,Weekend,None,0,0,121,Paneer Butter Masala,21,24,3,4620,264.0
2024-10-06,Weekend,None,0,0,121,Dosa,18,20,2,2160,96.0
2024-10-06,Weekend,None,0,0,121,Burger,23,25,2,3450,120.0
2024-10-06,Weekend,None,0,0,121,Pizza,25,26,1,7500,120.0
2024-10-07,Weekday,None,0,1,118,Biryani,26,30,4,6500,400.0
2024-10-07,Weekday,None,0,1,118,Paneer Butter Masala,21,24,3,4620,264.0
2024-10-07,Weekday,None,0,1,118,Dosa,17,20,3,2040,144.0
2024-10-07,Weekday,None,0,1,118,Burger,23,27,4,3450,240.0
2024-10-07,Weekday,None,0,1,118,Pizza,24,26,2,7200,240.0
2024-10-08,Weekday,None,0,0,80,Biryani,18,21,3,4500,300.0
2024-10-08,Weekday,None,0,0,80,Paneer Butter Masala,14,16,2,3080,176.0
2024-10-08,Weekday,None,0,0,80,Dosa,12,13,1,1440,48.0
2024-10-08,Weekday,None,0,0,80,Burger,15,16,1,2250,60.0
2024-10-08,Weekday,None,0,0,80,Pizza,16,16,0,4800,0.0
2024-10-09,Weekday,None,0,0,81,Biryani,18,21,3,4500,300.0
2024-10-09,Weekday,None,0,0,81,Paneer Butter Masala,14,16,2,3080,176.0
2024-10-09,Weekday,None,0,0,81,Dosa,12,12,0,1440,0.0
2024-10-09,Weekday,None,0,0,81,Burger,15,16,1,2250,60.0
2024-10-09,Weekday,None,0,0,81,Pizza,17,18,1,5100,120.0
2024-10-10,Weekday,None,0,0,86,Biryani,19,22,3,4750,300.0
2024-10-10,Weekday,None,0,0,86,Paneer Butter Masala,15,16,1,3300,88.0
2024-10-10,Weekday,None,0,0,86,Dosa,12,12,0,1440,0.0
2024-10-10,Weekday,None,0,0,86,Burger,16,17,1,2400,60.0
2024-10-10,Weekday,None,0,0,86,Pizza,18,20,2,5400,240.0
2024-10-11,Weekday,None,0,0,60,Biryani,13,14,1,3250,100.0
2024-10-11,Weekday,None,0,0,60,Paneer Butter Masala,10,10,0,2200,0.0
2024-10-11,Weekday,None,0,0,60,Dosa,9,10,1,1080,48.0
2024-10-11,Weekday,None,0,0,60,Burger,11,12,1,1650,60.0
2024-10-11,Weekday,None,0,0,60,Pizza,12,14,2,3600,240.0
2024-10-12,Weekend,None,0,0,136,Biryani,30,32,2,7500,200.0
2024-10-12,Weekend,None,0,0,136,Paneer Butter Masala,24,26,2,5280,176.0
